Id,Title,Price,User_id,ProfileName,review/score,review/text,review/time,Description,Authors,Publisher,PublishedDate,Categories,RatingsCount,AverageRating,review_length,CategoriesList
750,Effective Python,58.19,146,User 271,4,insightful practical clear practical dense great great dense great insightful great,2020-08-03 22:00:00,Insightful discussion about Effective Python.,Brett Slatkin,No Starch Press,2012-03-03,data,1193,4.47,11,['data']
763,Effective Python,46.78,326,User 281,5,dense insightful clear challenging clear clear challenging great practical clear clear comprehensive challenging comprehensive clear clear comprehensive insightful comprehensive challenging challenging dense dense comprehensive dense great challenging dense insightful great,2020-06-05 22:00:00,Insightful discussion about Effective Python.,Brett Slatkin,No Starch Press,2012-03-03,data,1193,4.47,30,['data']
770,Effective Python,72.94,193,User 365,1,great comprehensive comprehensive great challenging great comprehensive challenging comprehensive challenging,2020-06-16 22:00:00,Insightful discussion about Effective Python.,Brett Slatkin,No Starch Press,2012-03-03,data,1193,4.47,10,['data']
783,Effective Python,43.31,343,User 116,4,dense great practical great practical insightful dense great practical insightful clear insightful clear challenging comprehensive dense dense insightful practical,2020-09-30 22:00:00,Insightful discussion about Effective Python.,Brett Slatkin,No Starch Press,2012-03-03,data,1193,4.47,19,['data']
790,Effective Python,68.59,201,User 344,1,dense insightful insightful challenging comprehensive clear challenging comprehensive,2020-12-25 23:00:00,Insightful discussion about Effective Python.,Brett Slatkin,No Starch Press,2012-03-03,data,1193,4.47,8,['data']
804,Effective Python,26.8,292,User 104,5,insightful dense clear insightful great clear insightful clear practical practical great,2020-11-30 23:00:00,Insightful discussion about Effective Python.,Brett Slatkin,No Starch Press,2012-03-03,data,1193,4.47,11,['data']
808,Effective Python,63.14,408,User 494,2,great challenging challenging comprehensive challenging challenging comprehensive challenging,2020-02-19 23:00:00,Insightful discussion about Effective Python.,Brett Slatkin,No Starch Press,2012-03-03,data,1193,4.47,8,['data']
817,Effective Python,63.2,183,User 143,1,comprehensive great practical challenging clear insightful great practical clear comprehensive practical practical comprehensive great great comprehensive comprehensive,2020-12-08 23:00:00,Insightful discussion about Effective Python.,Brett Slatkin,No Starch Press,2012-03-03,data,1193,4.47,17,['data']
819,Effective Python,24.37,441,User 456,1,insightful challenging great comprehensive comprehensive practical clear clear dense clear great great clear insightful clear challenging practical practical challenging dense insightful dense great great,2020-07-01 22:00:00,Insightful discussion about Effective Python.,Brett Slatkin,No Starch Press,2012-03-03,data,1193,4.47,24,['data']
821,Effective Python,44.87,124,User 90,5,insightful insightful practical great comprehensive insightful insightful great insightful practical great dense insightful great insightful comprehensive practical great challenging comprehensive practical practical comprehensive insightful great,2020-11-10 23:00:00,Insightful discussion about Effective Python.,Brett Slatkin,No Starch Press,2012-03-03,data,1193,4.47,25,['data']
829,Effective Python,22.87,327,User 385,3,dense practical clear clear great great practical clear clear clear dense clear challenging insightful,2020-03-03 23:00:00,Insightful discussion about Effective Python.,Brett Slatkin,No Starch Press,2012-03-03,data,1193,4.47,14,['data']
833,Effective Python,11.58,458,User 426,5,insightful insightful challenging clear dense clear clear challenging challenging,2020-01-07 23:00:00,Insightful discussion about Effective Python.,Brett Slatkin,No Starch Press,2012-03-03,data,1193,4.47,9,['data']
834,Effective Python,70.75,277,User 67,5,clear practical comprehensive dense comprehensive comprehensive clear dense clear challenging comprehensive comprehensive insightful insightful great clear challenging challenging clear insightful,2020-10-15 22:00:00,Insightful discussion about Effective Python.,Brett Slatkin,No Starch Press,2012-03-03,data,1193,4.47,20,['data']
840,Effective Python,56.72,13,User 143,5,dense clear insightful practical practical dense great dense insightful great challenging challenging comprehensive comprehensive dense practical challenging,2020-04-10 22:00:00,Insightful discussion about Effective Python.,Brett Slatkin,No Starch Press,2012-03-03,data,1193,4.47,17,['data']
857,Effective Python,42.95,158,User 39,5,practical comprehensive insightful dense clear practical comprehensive clear insightful clear practical clear insightful,2020-01-24 23:00:00,Insightful discussion about Effective Python.,Brett Slatkin,No Starch Press,2012-03-03,data,1193,4.47,13,['data']
872,Effective Python,12.65,223,User 33,3,dense dense challenging challenging comprehensive challenging practical practical dense clear practical great challenging practical challenging practical insightful practical practical dense practical clear clear great practical dense,2020-04-22 22:00:00,Insightful discussion about Effective Python.,Brett Slatkin,No Starch Press,2012-03-03,data,1193,4.47,26,['data']
879,Effective Python,26.43,427,User 357,5,practical great insightful insightful great practical clear dense comprehensive challenging comprehensive practical insightful challenging comprehensive comprehensive,2020-06-02 22:00:00,Insightful discussion about Effective Python.,Brett Slatkin,No Starch Press,2012-03-03,data,1193,4.47,16,['data']
883,Effective Python,74.88,247,User 100,5,insightful comprehensive challenging insightful clear clear dense dense clear clear,2020-08-10 22:00:00,Insightful discussion about Effective Python.,Brett Slatkin,No Starch Press,2012-03-03,data,1193,4.47,10,['data']
894,Effective Python,67.44,28,User 18,3,insightful dense dense great challenging insightful challenging comprehensive,2020-04-15 22:00:00,Insightful discussion about Effective Python.,Brett Slatkin,No Starch Press,2012-03-03,data,1193,4.47,8,['data']
914,Effective Python,27.17,218,User 210,2,clear comprehensive practical comprehensive insightful practical practical challenging great dense practical practical comprehensive clear dense great comprehensive practical challenging insightful challenging comprehensive clear clear insightful challenging clear insightful insightful,2020-02-26 23:00:00,Insightful discussion about Effective Python.,Brett Slatkin,No Starch Press,2012-03-03,data,1193,4.47,29,['data']
918,Effective Python,13.18,36,User 401,5,comprehensive practical insightful dense insightful challenging clear clear insightful practical challenging dense comprehensive comprehensive challenging dense insightful challenging great comprehensive clear practical practical,2020-04-08 22:00:00,Insightful discussion about Effective Python.,Brett Slatkin,No Starch Press,2012-03-03,data,1193,4.47,23,['data']
938,Effective Python,33.34,218,User 147,2,practical challenging comprehensive dense insightful practical practical insightful,2020-01-07 23:00:00,Insightful discussion about Effective Python.,Brett Slatkin,No Starch Press,2012-03-03,data,1193,4.47,8,['data']
939,Effective Python,20.17,164,User 295,2,challenging challenging dense challenging clear practical practical clear challenging practical clear clear great great clear challenging great clear clear dense practical challenging practical clear challenging dense great challenging challenging clear,2020-01-16 23:00:00,Insightful discussion about Effective Python.,Brett Slatkin,No Starch Press,2012-03-03,data,1193,4.47,30,['data']
942,Effective Python,68.34,471,User 167,3,challenging practical great great clear dense great dense comprehensive comprehensive practical comprehensive dense challenging insightful dense insightful challenging clear practical dense insightful insightful clear insightful clear challenging,2020-09-03 22:00:00,Insightful discussion about Effective Python.,Brett Slatkin,No Starch Press,2012-03-03,data,1193,4.47,27,['data']
953,Effective Python,15.07,476,User 239,5,comprehensive great insightful practical comprehensive great insightful practical great insightful challenging great practical comprehensive practical great insightful practical clear,2020-02-08 23:00:00,Insightful discussion about Effective Python.,Brett Slatkin,No Starch Press,2012-03-03,data,1193,4.47,19,['data']
958,Effective Python,38.22,335,User 146,5,dense dense clear great challenging challenging insightful dense challenging insightful clear comprehensive comprehensive challenging dense clear practical dense,2020-12-02 23:00:00,Insightful discussion about Effective Python.,Brett Slatkin,No Starch Press,2012-03-03,data,1193,4.47,18,['data']
966,Effective Python,64.22,355,User 467,1,comprehensive insightful dense insightful insightful great clear insightful,2020-11-11 23:00:00,Insightful discussion about Effective Python.,Brett Slatkin,No Starch Press,2012-03-03,data,1193,4.47,8,['data']
970,Effective Python,73.86,107,User 276,2,comprehensive great challenging insightful dense dense insightful clear comprehensive practical clear dense insightful practical dense great practical comprehensive dense dense clear great dense comprehensive practical dense practical great,2020-10-10 22:00:00,Insightful discussion about Effective Python.,Brett Slatkin,No Starch Press,2012-03-03,data,1193,4.47,28,['data']
971,Effective Python,39.7,91,User 275,1,challenging challenging great insightful comprehensive dense insightful dense dense insightful clear great insightful practical insightful insightful comprehensive clear great,2020-02-11 23:00:00,Insightful discussion about Effective Python.,Brett Slatkin,No Starch Press,2012-03-03,data,1193,4.47,19,['data']
986,Effective Python,26.79,272,User 24,5,great clear dense challenging insightful comprehensive dense comprehensive practical dense challenging insightful great great great great practical clear practical practical comprehensive dense challenging insightful comprehensive insightful practical clear,2020-01-27 23:00:00,Insightful discussion about Effective Python.,Brett Slatkin,No Starch Press,2012-03-03,data,1193,4.47,28,['data']
988,Effective Python,68.47,384,User 11,2,dense great practical dense clear insightful clear challenging comprehensive great practical great challenging great great practical dense great insightful dense practical practical practical dense insightful clear comprehensive dense insightful dense,2020-10-22 22:00:00,Insightful discussion about Effective Python.,Brett Slatkin,No Starch Press,2012-03-03,data,1193,4.47,30,['data']
993,Effective Python,79.8,495,User 301,5,challenging insightful comprehensive comprehensive dense insightful insightful comprehensive dense clear clear practical clear comprehensive insightful challenging insightful great great practical practical great comprehensive comprehensive great,2020-01-08 23:00:00,Insightful discussion about Effective Python.,Brett Slatkin,No Starch Press,2012-03-03,data,1193,4.47,25,['data']
995,Effective Python,77.47,420,User 30,1,comprehensive challenging clear comprehensive dense dense great dense clear great practical great clear comprehensive dense practical dense great practical practical practical insightful challenging great insightful clear comprehensive practical great great,2020-06-03 22:00:00,Insightful discussion about Effective Python.,Brett Slatkin,No Starch Press,2012-03-03,data,1193,4.47,30,['data']
9,Python Data Science Handbook,33.84,469,User 115,5,practical great clear practical challenging comprehensive practical practical comprehensive dense challenging clear,2020-06-11 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,12,['data']
28,Python Data Science Handbook,68.69,107,User 170,2,dense insightful comprehensive clear insightful dense comprehensive practical dense challenging dense challenging great comprehensive dense great challenging clear comprehensive dense dense insightful great practical clear dense practical practical clear insightful,2020-09-07 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,30,['data']
31,Python Data Science Handbook,63.54,298,User 189,4,practical comprehensive dense practical challenging insightful insightful clear,2020-08-16 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,8,['data']
55,Python Data Science Handbook,35.01,493,User 345,3,great clear clear comprehensive dense challenging practical dense practical challenging insightful challenging insightful challenging dense insightful practical great challenging challenging clear insightful great clear challenging dense comprehensive insightful great dense,2020-04-27 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,30,['data']
62,Python Data Science Handbook,22.98,19,User 458,1,practical clear challenging practical great dense comprehensive comprehensive comprehensive great practical practical dense insightful dense practical insightful challenging practical clear comprehensive comprehensive great,2020-06-07 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,23,['data']
63,Python Data Science Handbook,28.22,189,User 433,2,comprehensive great insightful challenging great clear dense dense,2020-03-13 23:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,8,['data']
78,Python Data Science Handbook,16.6,363,User 470,2,challenging great practical clear dense dense insightful great great insightful clear insightful dense practical great insightful practical insightful practical clear challenging challenging practical,2020-01-01 23:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,23,['data']
96,Python Data Science Handbook,79.96,51,User 92,3,great clear comprehensive insightful insightful challenging great comprehensive great clear practical clear comprehensive insightful great great challenging comprehensive practical clear challenging practical challenging practical great clear comprehensive comprehensive practical,2020-08-01 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,29,['data']
102,Python Data Science Handbook,57.5,47,User 488,2,dense comprehensive comprehensive challenging practical clear practical insightful clear clear challenging clear,2020-03-15 23:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,12,['data']
107,Python Data Science Handbook,52.73,7,User 43,3,comprehensive comprehensive challenging challenging insightful comprehensive challenging dense insightful insightful insightful practical insightful comprehensive insightful insightful,2020-05-14 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,16,['data']
123,Python Data Science Handbook,54.76,65,User 204,1,clear great dense clear challenging challenging great comprehensive comprehensive,2020-09-27 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,9,['data']
124,Python Data Science Handbook,59.71,87,User 409,3,challenging clear practical practical great challenging challenging practical clear dense comprehensive dense insightful practical great great comprehensive dense clear insightful insightful clear practical dense practical dense insightful dense dense,2020-07-17 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,29,['data']
125,Python Data Science Handbook,69.97,374,User 145,5,dense challenging challenging practical dense practical great clear clear challenging practical great practical insightful clear challenging clear dense insightful insightful dense practical comprehensive insightful dense great,2020-09-11 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,26,['data']
129,Python Data Science Handbook,10.02,365,User 106,5,challenging comprehensive comprehensive dense clear insightful insightful insightful great great challenging comprehensive practical practical insightful challenging dense comprehensive great challenging challenging insightful clear clear insightful great dense comprehensive great comprehensive,2020-05-03 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,30,['data']
143,Python Data Science Handbook,48.38,98,User 378,1,dense insightful great dense great great challenging insightful clear great great great comprehensive practical great challenging challenging clear,2020-09-19 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,18,['data']
145,Python Data Science Handbook,35.09,426,User 374,3,insightful comprehensive practical insightful great insightful dense challenging clear practical clear practical comprehensive dense insightful great challenging clear practical great clear challenging practical challenging clear clear challenging great,2020-01-26 23:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,28,['data']
158,Python Data Science Handbook,55.78,73,User 340,1,insightful great practical comprehensive great practical great practical dense dense comprehensive challenging clear dense comprehensive practical challenging dense dense,2020-01-31 23:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,19,['data']
166,Python Data Science Handbook,19.55,147,User 478,1,comprehensive insightful practical clear clear insightful challenging challenging insightful,2020-03-25 23:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,9,['data']
181,Python Data Science Handbook,35.09,174,User 489,1,challenging dense comprehensive clear practical practical practical insightful insightful comprehensive clear insightful great clear dense challenging practical dense clear great dense clear,2020-08-09 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,22,['data']
182,Python Data Science Handbook,29.78,412,User 224,4,practical challenging challenging practical insightful insightful great dense insightful comprehensive great challenging dense dense dense insightful,2020-04-19 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,16,['data']
193,Python Data Science Handbook,35.32,357,User 1,4,comprehensive comprehensive insightful great great insightful great practical clear dense clear comprehensive dense practical challenging clear insightful dense comprehensive clear clear,2020-04-09 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,21,['data']
203,Python Data Science Handbook,60.14,244,User 29,2,challenging challenging great clear clear comprehensive challenging great great comprehensive practical practical clear clear practical,2020-07-24 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,15,['data']
207,Python Data Science Handbook,61.31,27,User 244,3,challenging great challenging challenging clear insightful challenging insightful clear practical insightful comprehensive challenging practical practical great challenging challenging clear challenging,2020-10-12 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,20,['data']
208,Python Data Science Handbook,27.78,51,User 3,1,challenging challenging challenging clear great practical practical insightful clear challenging practical challenging comprehensive insightful practical,2020-04-13 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,15,['data']
220,Python Data Science Handbook,57.51,446,User 230,3,comprehensive practical challenging dense dense comprehensive great challenging clear dense great insightful insightful practical challenging dense practical insightful,2020-01-10 23:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,18,['data']
235,Python Data Science Handbook,64.17,419,User 411,2,practical insightful dense great clear great dense insightful great insightful comprehensive clear insightful dense great clear challenging challenging challenging challenging insightful great comprehensive challenging comprehensive comprehensive,2020-01-16 23:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,26,['data']
236,Python Data Science Handbook,16.94,400,User 282,1,practical great insightful clear dense dense great comprehensive challenging dense practical comprehensive practical practical practical practical comprehensive practical challenging insightful dense challenging challenging practical dense great,2020-08-27 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,26,['data']
252,Python Data Science Handbook,12.51,319,User 253,2,dense clear practical practical dense insightful insightful insightful clear comprehensive great dense practical great challenging clear insightful comprehensive,2020-10-27 23:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,18,['data']
260,Python Data Science Handbook,24.48,249,User 53,2,great insightful practical challenging dense comprehensive practical insightful dense dense comprehensive,2020-01-20 23:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,11,['data']
261,Python Data Science Handbook,32.79,165,User 411,1,great challenging challenging dense comprehensive practical comprehensive comprehensive insightful dense insightful dense insightful dense dense challenging practical comprehensive great clear clear comprehensive practical clear challenging clear insightful insightful,2020-04-05 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,28,['data']
267,Python Data Science Handbook,48.68,196,User 2,4,dense clear clear clear great great dense great comprehensive challenging insightful dense dense comprehensive,2020-09-24 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,14,['data']
281,Python Data Science Handbook,35.67,59,User 290,1,challenging great practical dense dense great comprehensive challenging challenging dense practical dense great clear practical challenging,2020-06-26 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,16,['data']
282,Python Data Science Handbook,45.47,113,User 213,3,challenging dense comprehensive challenging challenging comprehensive insightful comprehensive comprehensive great insightful great,2020-12-07 23:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,12,['data']
286,Python Data Science Handbook,74.84,334,User 139,2,dense challenging dense clear challenging practical dense great insightful great practical practical great practical comprehensive practical challenging challenging dense clear clear challenging,2020-01-17 23:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,22,['data']
292,Python Data Science Handbook,26.42,388,User 198,4,challenging insightful great dense great insightful great insightful dense,2020-11-20 23:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,9,['data']
300,Python Data Science Handbook,17.85,295,User 4,4,comprehensive comprehensive practical great clear dense comprehensive insightful clear great practical,2020-08-27 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,11,['data']
321,Python Data Science Handbook,53.51,358,User 222,3,insightful practical practical practical challenging great dense challenging insightful comprehensive dense clear comprehensive challenging clear clear great dense great comprehensive insightful,2020-08-11 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,21,['data']
327,Python Data Science Handbook,19.68,315,User 277,4,dense great clear challenging comprehensive great great comprehensive dense insightful challenging comprehensive clear insightful practical clear challenging practical practical dense great clear insightful,2020-03-14 23:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,23,['data']
333,Python Data Science Handbook,51.38,77,User 465,2,challenging clear challenging insightful practical challenging dense insightful dense insightful comprehensive comprehensive comprehensive great challenging practical comprehensive great insightful great dense challenging dense comprehensive dense clear insightful clear comprehensive clear,2020-03-18 23:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,30,['data']
342,Python Data Science Handbook,62.5,393,User 410,1,challenging great dense practical clear insightful comprehensive clear,2020-05-03 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,8,['data']
344,Python Data Science Handbook,55.03,190,User 169,1,great practical insightful insightful insightful dense dense insightful practical clear dense practical,2020-02-16 23:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,12,['data']
350,Python Data Science Handbook,53.51,99,User 117,3,great comprehensive dense dense comprehensive practical dense great dense challenging clear dense insightful clear comprehensive clear insightful insightful challenging practical comprehensive clear,2020-06-30 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,22,['data']
357,Python Data Science Handbook,51.68,171,User 484,2,great practical practical clear insightful insightful comprehensive great practical practical great dense clear insightful great insightful dense challenging comprehensive,2020-07-05 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,19,['data']
371,Python Data Science Handbook,64.73,286,User 477,5,clear great practical practical insightful insightful practical challenging dense challenging practical great comprehensive great insightful insightful practical insightful insightful challenging,2020-08-23 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,20,['data']
376,Python Data Science Handbook,41.3,231,User 430,1,dense dense comprehensive insightful practical practical great dense challenging great practical clear comprehensive dense comprehensive clear,2020-05-27 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,16,['data']
377,Python Data Science Handbook,16.58,473,User 18,4,clear challenging dense challenging insightful comprehensive dense great insightful insightful dense great clear practical practical insightful insightful insightful challenging dense challenging practical dense insightful practical comprehensive insightful clear,2020-07-19 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,28,['data']
390,Python Data Science Handbook,18.63,254,User 228,2,clear clear challenging clear practical great comprehensive challenging dense comprehensive comprehensive clear comprehensive challenging insightful dense practical insightful insightful dense comprehensive practical,2020-02-23 23:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,22,['data']
391,Python Data Science Handbook,68.48,31,User 89,4,insightful practical dense challenging great great challenging clear insightful practical challenging great,2020-09-20 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,12,['data']
406,Python Data Science Handbook,60.57,136,User 143,1,insightful comprehensive challenging insightful comprehensive great dense insightful,2020-05-20 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,8,['data']
422,Python Data Science Handbook,39.34,192,User 455,2,great practical challenging dense dense comprehensive comprehensive great insightful,2020-11-13 23:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,9,['data']
424,Python Data Science Handbook,60.98,347,User 306,5,dense dense comprehensive challenging dense practical clear great dense insightful clear practical comprehensive clear clear clear practical clear great practical great practical clear great practical comprehensive clear clear comprehensive challenging,2020-02-11 23:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,30,['data']
430,Python Data Science Handbook,42.33,189,User 385,2,practical challenging insightful comprehensive insightful dense insightful great great clear comprehensive challenging comprehensive clear insightful dense,2020-06-15 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,16,['data']
432,Python Data Science Handbook,67.11,185,User 152,3,clear challenging comprehensive clear challenging insightful challenging great insightful challenging great practical practical comprehensive clear dense challenging insightful challenging practical dense,2020-10-10 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,21,['data']
439,Python Data Science Handbook,77.18,294,User 162,2,clear challenging comprehensive challenging dense great great challenging,2020-03-10 23:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,8,['data']
462,Python Data Science Handbook,31.45,411,User 143,4,great insightful comprehensive dense great practical challenging clear challenging insightful dense great insightful practical challenging practical practical comprehensive practical challenging dense dense insightful insightful great,2020-04-24 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,25,['data']
466,Python Data Science Handbook,73.44,390,User 259,4,practical practical challenging insightful practical great challenging comprehensive comprehensive great insightful practical dense great clear challenging,2020-09-19 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,16,['data']
470,Python Data Science Handbook,17.38,107,User 192,5,challenging great clear dense insightful clear comprehensive practical comprehensive insightful comprehensive practical practical practical clear dense dense insightful dense practical insightful practical comprehensive dense dense comprehensive practical,2020-09-21 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,27,['data']
486,Python Data Science Handbook,10.31,321,User 494,4,challenging challenging insightful insightful practical clear clear challenging insightful practical challenging great clear clear practical insightful comprehensive comprehensive clear practical great comprehensive insightful,2020-06-11 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,23,['data']
490,Python Data Science Handbook,71.02,177,User 398,5,insightful challenging practical challenging insightful practical clear insightful challenging challenging insightful practical clear comprehensive dense dense insightful insightful practical challenging insightful great,2020-09-30 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,22,['data']
510,Python Data Science Handbook,34.46,271,User 151,3,insightful great great dense insightful great comprehensive insightful challenging dense clear dense challenging insightful great clear insightful insightful practical dense challenging comprehensive dense great,2020-03-20 23:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,24,['data']
534,Python Data Science Handbook,22.69,89,User 103,3,practical great great dense insightful dense insightful clear insightful insightful clear comprehensive practical challenging clear dense comprehensive clear comprehensive challenging comprehensive great comprehensive dense practical clear,2020-10-02 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,26,['data']
538,Python Data Science Handbook,49.84,438,User 397,2,comprehensive comprehensive great clear insightful great clear clear insightful insightful great practical comprehensive insightful challenging clear clear comprehensive insightful practical practical great insightful practical insightful comprehensive,2020-05-05 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,26,['data']
557,Python Data Science Handbook,76.65,190,User 337,3,dense insightful clear challenging clear practical challenging dense clear challenging,2020-06-27 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,10,['data']
569,Python Data Science Handbook,37.74,434,User 249,4,comprehensive insightful insightful great clear insightful clear clear challenging great clear comprehensive insightful great comprehensive clear practical insightful challenging comprehensive great,2020-05-04 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,21,['data']
576,Python Data Science Handbook,71.05,80,User 71,2,practical practical great great clear challenging dense insightful practical great challenging challenging clear challenging,2020-09-01 22:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,14,['data']
587,Python Data Science Handbook,45.23,158,User 195,4,clear great practical comprehensive clear practical dense challenging,2020-12-26 23:00:00,Insightful discussion about Python Data Science Handbook.,Jake Vanderplas,Manning,2017-08-08,data,4647,3.4,8,['data']
